Date,Primary Type,Location Description,Arrest,Community Area,Latitude,Longitude
2019-01-08 19:15:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),False,23,41.90973811,-87.73737174200001
2019-01-08 19:15:00,THEFT,SMALL RETAIL STORE,False,24,41.905529073000004,-87.66755465600002
2019-01-08 19:15:00,OTHER OFFENSE,RESIDENCE,False,17,41.940082468,-87.790215495
2019-01-08 19:19:00,CRIMINAL TRESPASS,CONVENIENCE STORE,False,23,41.895383921,-87.724469836
2019-01-08 19:21:00,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),True,29,41.865333633,-87.733712889
2019-01-08 19:21:00,CRIMINAL DAMAGE,RESIDENCE,False,53,41.678738129,-87.64559459200001
2019-01-08 19:22:00,BURGLARY,APARTMENT,False,22,41.929152384,-87.72201370200001
2019-01-08 19:25:00,THEFT,DEPARTMENT STORE,False,32,41.881493402,-87.62775555700001
2019-01-08 19:29:00,THEFT,CTA TRAIN,False,25,41.886530554000004,-87.74438154
2019-01-08 19:30:00,CRIMINAL DAMAGE,ALLEY,False,58,41.809289921,-87.695457224
2019-01-08 19:30:00,INTERFERENCE WITH PUBLIC OFFICER,STREET,True,67,41.767794285,-87.667540081
2019-01-08 19:30:00,BURGLARY,CONSTRUCTION SITE,False,25,41.893679766999995,-87.75800467
2019-01-08 19:30:00,THEFT,STREET,False,61,41.806090839,-87.666120388
2019-01-08 19:35:00,NARCOTICS,SIDEWALK,True,26,41.880715469,-87.72645618799999
2019-01-08 19:38:00,DECEPTIVE PRACTICE,STREET,True,43,41.758209097,-87.56272121100002
2019-01-08 19:38:00,NARCOTICS,STREET,True,23,41.90159942,-87.71774003
2019-01-08 19:39:00,THEFT,APARTMENT,False,42,41.77591916,-87.611921388
2019-01-08 19:40:00,NARCOTICS,RESIDENCE,True,28,41.87014233,-87.662880989
2019-01-08 19:41:00,THEFT,GAS STATION,False,64,41.778451549,-87.740388993
2019-01-08 19:41:00,CRIMINAL DAMAGE,GROCERY FOOD STORE,False,26,41.880715605,-87.726481891
2019-01-08 19:44:00,THEFT,DEPARTMENT STORE,True,44,41.736148121,-87.62907024299999
2019-01-08 19:45:00,THEFT,SIDEWALK,False,26,41.874947338000005,-87.72547164
2019-01-08 19:45:00,NARCOTICS,STREET,True,26,41.886816984,-87.72665551799999
2019-01-08 19:45:00,ROBBERY,SIDEWALK,False,26,41.880717301,-87.72628358
2019-01-08 19:45:00,THEFT,CTA TRAIN,False,25,41.886668404,-87.746113681
2019-01-08 19:45:00,THEFT,ATHLETIC CLUB,False,32,41.871371147,-87.62751441700001
2019-01-08 19:50:00,NARCOTICS,SIDEWALK,True,26,41.885490396,-87.726444052
2019-01-08 19:50:00,OTHER OFFENSE,STREET,True,71,41.735138542,-87.647268465
2019-01-08 19:50:00,BATTERY,SMALL RETAIL STORE,True,43,41.757614433,-87.58611526600002
2019-01-08 19:50:00,NARCOTICS,SIDEWALK,True,35,41.831832202,-87.621780828
2019-01-08 19:50:00,WEAPONS VIOLATION,STREET,True,66,41.771579914,-87.708811912
2019-01-08 19:54:00,BATTERY,CTA STATION,False,32,41.885481891,-87.627935689
2019-01-08 19:55:00,ROBBERY,STREET,False,49,41.692281606,-87.61336197600002
2019-01-08 20:00:00,CRIM SEXUAL ASSAULT,APARTMENT,True,69,41.779073436,-87.615600014
2019-01-08 20:00:00,OTHER OFFENSE,APARTMENT,False,71,41.749480215,-87.659777095
2019-01-08 20:00:00,CRIMINAL DAMAGE,STREET,False,17,41.948774408,-87.78637745700001
2019-01-08 20:00:00,CRIMINAL DAMAGE,RESIDENCE-GARAGE,False,65,41.785012632,-87.733941215
2019-01-08 20:00:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),False,75,41.687260533,-87.671512301
2019-01-08 20:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,28,41.881226314,-87.682433196
2019-01-08 20:00:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),False,22,41.917816697,-87.67451091
2019-01-08 20:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,24,41.911448371999995,-87.68481552700001
2019-01-08 20:00:00,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,False,8,41.890389063,-87.626673392
2019-01-08 20:00:00,OTHER OFFENSE,RESIDENCE,False,4,41.975209577,-87.679377209
2019-01-08 20:05:00,BURGLARY,RESIDENCE,False,68,41.791426011999995,-87.653588254
2019-01-08 20:10:00,BATTERY,OTHER,True,4,41.96938944,-87.70048880700001
2019-01-08 20:10:00,ROBBERY,RESIDENCE,False,26,41.877851463,-87.736067119
2019-01-08 20:11:00,BATTERY,"SCHOOL, PRIVATE, BUILDING",True,44,41.746652876999995,-87.635291321
2019-01-08 20:13:00,BATTERY,RESIDENCE-GARAGE,True,67,41.784184188000005,-87.666761886
2019-01-08 20:25:00,ASSAULT,DRIVEWAY - RESIDENTIAL,False,39,41.806866416999995,-87.596781659
2019-01-08 20:28:00,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),True,31,41.858487097,-87.64289748700001
2019-01-08 20:30:00,WEAPONS VIOLATION,STREET,True,67,41.769970127,-87.673657801
2019-01-08 20:30:00,ROBBERY,ABANDONED BUILDING,True,26,41.878796732,-87.731574779
2019-01-08 20:30:00,THEFT,STREET,False,21,41.933588425,-87.73057857200001
2019-01-08 20:30:00,THEFT,STREET,False,6,41.933221534,-87.65963715299999
2019-01-08 20:30:00,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),False,61,41.796159794,-87.64344217799999
2019-01-08 20:40:00,NARCOTICS,STREET,True,20,41.914030591999996,-87.72646400100002
2019-01-08 20:40:00,BATTERY,APARTMENT,False,69,41.777577536,-87.615558035
2019-01-08 20:45:00,THEFT,STREET,False,5,41.958136501999995,-87.681548173
2019-01-08 20:45:00,THEFT,STREET,False,5,41.957995991,-87.68145033799999
2019-01-08 20:45:00,CRIMINAL DAMAGE,CONVENIENCE STORE,False,61,41.794970935,-87.645174856
2019-01-08 20:50:00,BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,True,35,41.843922218,-87.6269207
2019-01-08 20:54:00,NARCOTICS,SIDEWALK,True,23,41.895422074,-87.72029330299999
2019-01-08 21:00:00,INTIMIDATION,APARTMENT,False,28,41.870050141,-87.661663009
2019-01-08 21:00:00,CRIMINAL DAMAGE,STREET,False,61,41.800356,-87.667188454
2019-01-08 21:00:00,CRIMINAL DAMAGE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,40,41.796119919,-87.617635893
2019-01-08 21:00:00,CRIMINAL DAMAGE,CTA TRAIN,False,1,42.018498254,-87.672983233
2019-01-08 21:00:00,CRIMINAL DAMAGE,STREET,False,53,41.677661758,-87.65287225799999
2019-01-08 21:00:00,THEFT,STREET,False,60,41.830083056,-87.64365411700001
2019-01-08 21:10:00,NARCOTICS,SIDEWALK,True,25,41.880419143000005,-87.751385304
2019-01-08 21:15:00,BURGLARY,APARTMENT,False,39,41.814341505,-87.60447653899998
2019-01-08 21:17:00,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,False,46,41.74205458,-87.553944428
2019-01-08 21:24:00,THEFT,GAS STATION,False,23,41.895558371999996,-87.70589759299999
2019-01-08 21:30:00,CRIMINAL DAMAGE,STREET,False,5,41.951163557,-87.67867093
2019-01-08 21:30:00,CRIMINAL DAMAGE,STREET,False,59,41.833624069,-87.665636361
2019-01-08 21:30:00,BATTERY,APARTMENT,False,73,41.731497731,-87.658074565
2019-01-08 21:33:00,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),False,22,41.924837948000004,-87.69420098100002
2019-01-08 21:45:00,CRIMINAL DAMAGE,STREET,False,49,41.697429009000004,-87.63409556100002
2019-01-08 21:45:00,CRIMINAL TRESPASS,RESIDENCE PORCH/HALLWAY,False,7,41.929254961,-87.644637496
2019-01-08 21:45:00,THEFT,STREET,False,44,41.748723023000004,-87.61364781799999
2019-01-08 21:45:00,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),False,19,41.925115297,-87.752070675
2019-01-08 21:46:00,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),False,25,41.880094322,-87.745263194
2019-01-08 21:48:00,ROBBERY,STREET,False,62,41.789605902,-87.721320873
2019-01-08 21:51:00,BATTERY,COMMERCIAL / BUSINESS OFFICE,False,10,41.976489992,-87.788483018
2019-01-08 21:55:00,WEAPONS VIOLATION,SIDEWALK,False,49,41.707006943,-87.635940086
2019-01-08 22:00:00,THEFT,DEPARTMENT STORE,False,24,41.906797102,-87.671861659
2019-01-08 22:00:00,NARCOTICS,ALLEY,True,29,41.860007841,-87.709141619
2019-01-08 22:00:00,THEFT,STREET,False,43,41.761539757,-87.57495649399998
2019-01-08 22:00:00,CRIMINAL DAMAGE,STREET,False,25,41.891877604,-87.745698694
2019-01-08 22:00:00,CRIMINAL DAMAGE,STREET,False,29,41.864394474,-87.721111105
2019-01-08 22:00:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),False,51,41.705761143000004,-87.55964175700001
2019-01-08 22:00:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.978086970999996,-87.84646714200001
2019-01-08 22:05:00,NARCOTICS,STREET,True,29,41.865596068,-87.715401839
2019-01-08 22:05:00,NARCOTICS,VEHICLE NON-COMMERCIAL,True,29,41.850893618,-87.72957539299999
2019-01-08 22:05:00,WEAPONS VIOLATION,SIDEWALK,True,67,41.76750277,-87.67649097600003
2019-01-08 22:06:00,BATTERY,STREET,False,39,41.811446151999995,-87.598423885
2019-01-08 22:06:00,NARCOTICS,VEHICLE NON-COMMERCIAL,True,29,41.850893618,-87.72957539299999
2019-01-08 22:21:00,BATTERY,CTA BUS,False,1,42.015281523,-87.66482882700001
2019-01-08 22:25:00,CRIMINAL DAMAGE,RESIDENCE,False,73,41.706150932,-87.646456108
2019-01-08 22:29:00,CRIMINAL DAMAGE,APARTMENT,False,1,42.018437959,-87.681639311
2019-01-08 22:30:00,CRIMINAL DAMAGE,STREET,False,15,41.955087829,-87.76028721200001
2019-01-08 22:30:00,THEFT,RESIDENCE,False,42,41.783074237,-87.607243343
2019-01-08 22:30:00,THEFT,APARTMENT,False,71,41.749653225,-87.668277264
2019-01-08 22:36:00,BATTERY,ATHLETIC CLUB,False,61,41.82254499,-87.665557031
2019-01-08 22:43:00,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,True,69,41.759129999,-87.62477999
2019-01-08 22:44:00,NARCOTICS,STREET,True,30,41.837851998000005,-87.726806285
2019-01-08 22:45:00,BATTERY,SIDEWALK,False,27,41.874906311,-87.694158947
2019-01-08 22:45:00,CRIM SEXUAL ASSAULT,NURSING HOME/RETIREMENT HOME,False,35,41.834155130999996,-87.623318288
2019-01-08 22:45:00,THEFT,RESIDENCE,False,1,42.014916096,-87.670904385
2019-01-08 22:51:00,CRIMINAL DAMAGE,RESIDENCE,False,34,41.851829814,-87.637940541
2019-01-08 23:00:00,BATTERY,APARTMENT,True,61,41.796956836999996,-87.668309189
2019-01-08 23:00:00,ASSAULT,APARTMENT,False,69,41.761251877,-87.619988089
2019-01-08 23:00:00,MOTOR VEHICLE THEFT,STREET,False,26,41.87216529,-87.730274805
2019-01-08 23:00:00,OTHER OFFENSE,RESIDENCE,False,1,42.000560101,-87.673084121
2019-01-08 23:00:00,THEFT,APARTMENT,False,43,41.755033744,-87.55414658299999
2019-01-08 23:00:00,THEFT,HOTEL/MOTEL,False,35,41.823780295,-87.62130131299999
2019-01-08 23:00:00,MOTOR VEHICLE THEFT,STREET,False,31,41.856655262,-87.639929203
2019-01-08 23:00:00,CRIMINAL TRESPASS,APARTMENT,False,24,41.897235185,-87.70041197100002
2019-01-08 23:06:00,BATTERY,STREET,True,23,41.903325543,-87.71927730799999
2019-01-08 23:10:00,DECEPTIVE PRACTICE,,False,51,41.721423944,-87.564695695
2019-01-08 23:14:00,ASSAULT,RESIDENCE,False,49,41.699174924,-87.622106306
2019-01-08 23:15:00,BURGLARY,RESIDENCE,False,70,41.738661952,-87.73987945200001
2019-01-08 23:19:00,WEAPONS VIOLATION,STREET,True,30,41.836001205,-87.729190635
2019-01-08 23:20:00,THEFT,VEHICLE NON-COMMERCIAL,True,15,41.956959655,-87.7565057
2019-01-08 23:30:00,BATTERY,APARTMENT,True,66,41.779211666,-87.686956197
2019-01-08 23:32:00,ROBBERY,SIDEWALK,True,29,41.856040975,-87.73254798399998
2019-01-08 23:45:00,CRIMINAL DAMAGE,RESIDENCE,False,42,41.783401715,-87.610869545
2019-01-08 23:48:00,WEAPONS VIOLATION,ALLEY,False,53,41.67730359,-87.62627125700001
2019-01-08 23:50:00,DECEPTIVE PRACTICE,,False,51,41.72034172,-87.569902685
2019-01-08 23:59:00,ARSON,ALLEY,False,31,41.858430584000004,-87.66867112899997
2019-01-09 00:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,69,41.765450261,-87.628819525
2019-01-09 00:00:00,THEFT,STREET,False,49,41.727275862,-87.620188231
2019-01-09 00:00:00,BURGLARY,ABANDONED BUILDING,False,23,41.900005749,-87.718901386
2019-01-09 00:00:00,THEFT,OTHER,False,1,42.00667554,-87.66667767
2019-01-09 00:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,43,41.75633181,-87.583429026
2019-01-09 00:00:00,DECEPTIVE PRACTICE,OTHER,False,25,41.895569569,-87.766637586
2019-01-09 00:00:00,THEFT,OTHER,False,65,41.765698047,-87.72243887100002
2019-01-09 00:01:00,ASSAULT,BAR OR TAVERN,False,18,41.923573108,-87.79838083899998
2019-01-09 00:01:00,BURGLARY,ABANDONED BUILDING,False,31,41.857026946,-87.680883634
2019-01-09 00:01:00,THEFT,VEHICLE NON-COMMERCIAL,False,19,41.937680938,-87.74556873700001
2019-01-09 00:01:00,DECEPTIVE PRACTICE,APARTMENT,False,21,41.937953894,-87.71244341
2019-01-09 00:01:00,DECEPTIVE PRACTICE,RESIDENCE,False,24,41.909357955,-87.67816879700001
2019-01-09 00:01:00,DECEPTIVE PRACTICE,OTHER,False,32,41.886832476,-87.627557257
2019-01-09 00:01:00,CRIMINAL DAMAGE,STREET,False,50,41.715386777,-87.603035426
2019-01-09 00:07:00,BURGLARY,RESIDENCE-GARAGE,False,7,41.92981285,-87.667100076
2019-01-09 00:13:00,THEFT,OTHER,False,22,41.930896786999995,-87.697587655
2019-01-09 00:26:00,CRIMINAL TRESPASS,RESIDENCE,True,27,41.887204946,-87.698913448
2019-01-09 00:27:00,THEFT,GROCERY FOOD STORE,True,6,41.935432921,-87.668504341
2019-01-09 00:30:00,DECEPTIVE PRACTICE,APARTMENT,False,3,41.974104831999995,-87.651281486
2019-01-09 00:30:00,THEFT,STREET,False,73,41.723917169,-87.66357179
2019-01-09 00:30:00,DECEPTIVE PRACTICE,,False,53,41.673554115,-87.616411124
2019-01-09 00:34:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),False,22,41.914850236,-87.68805102299999
2019-01-09 00:37:00,DECEPTIVE PRACTICE,RESIDENCE,False,75,41.69955189,-87.65124273200001
2019-01-09 00:37:00,THEFT,RESIDENCE PORCH/HALLWAY,True,76,41.976840050999996,-87.83661316700001
2019-01-09 00:39:00,DECEPTIVE PRACTICE,GAS STATION,False,35,41.831101673,-87.61771601299999
2019-01-09 00:45:00,ROBBERY,SIDEWALK,False,26,41.88189124,-87.738757943
2019-01-09 00:48:00,OTHER OFFENSE,STREET,True,50,41.721697137,-87.597198335
2019-01-09 01:00:00,THEFT,RESIDENCE,False,71,41.755500772,-87.649019745
2019-01-09 01:00:00,THEFT,VEHICLE NON-COMMERCIAL,False,67,41.769486502,-87.66030100799999
2019-01-09 01:12:00,ROBBERY,STREET,False,70,41.738671683,-87.71263366299999
2019-01-09 01:20:00,CRIMINAL DAMAGE,DEPARTMENT STORE,False,61,41.808147803000004,-87.664961971
2019-01-09 01:20:00,INTERFERENCE WITH PUBLIC OFFICER,STREET,True,20,41.924375308,-87.73568484799999
2019-01-09 01:28:00,WEAPONS VIOLATION,STREET,False,69,41.754781509000004,-87.61437543
2019-01-09 01:34:00,BURGLARY,APARTMENT,True,63,41.793489634000004,-87.70515582
2019-01-09 01:38:00,BATTERY,BAR OR TAVERN,False,41,41.79958302,-87.586145019
2019-01-09 01:43:00,OTHER OFFENSE,STREET,False,23,41.911653267,-87.730476379
2019-01-09 01:52:00,BATTERY,APARTMENT,False,67,41.791428312,-87.65723325100002
2019-01-09 02:14:00,THEFT,GAS STATION,False,45,41.736854553,-87.59004185200001
2019-01-09 02:15:00,MOTOR VEHICLE THEFT,ALLEY,False,4,41.98222636,-87.69544795700001
2019-01-09 02:27:00,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),False,29,41.865439678,-87.728814442
2019-01-09 02:30:00,DECEPTIVE PRACTICE,BAR OR TAVERN,False,6,41.950197458000005,-87.648999894
2019-01-09 02:30:00,PUBLIC PEACE VIOLATION,RESIDENCE,False,49,41.695600785,-87.63763047299999
2019-01-09 02:35:00,CRIMINAL DAMAGE,APARTMENT,False,64,41.774970703,-87.77977291100002
2019-01-09 03:11:00,THEFT,RESIDENCE PORCH/HALLWAY,False,77,41.986107061999995,-87.65809410700001
2019-01-09 03:30:00,THEFT,STREET,False,7,41.923625865,-87.649111211
2019-01-09 04:00:00,CRIMINAL DAMAGE,STREET,False,61,41.800671638000004,-87.66719618799999
2019-01-09 04:18:00,BATTERY,RESIDENCE,False,67,41.778444383,-87.672680053
2019-01-09 04:52:00,OTHER OFFENSE,RESIDENCE,False,44,41.737617993,-87.61779117799999
2019-01-09 05:00:00,CRIMINAL DAMAGE,STREET,False,61,41.800671638000004,-87.66719618799999
2019-01-09 05:10:00,THEFT,SIDEWALK,False,45,41.744217017,-87.578597521
2019-01-09 05:15:00,CRIMINAL DAMAGE,STREET,False,29,41.863430228,-87.721436022
2019-01-09 05:40:00,ARSON,DRIVEWAY - RESIDENTIAL,False,61,41.793987512,-87.667833815
2019-01-09 05:50:00,MOTOR VEHICLE THEFT,STREET,False,25,41.87188489,-87.76019018
2019-01-09 05:55:00,MOTOR VEHICLE THEFT,GAS STATION,False,69,41.762777923,-87.60126304799999
2019-01-09 06:00:00,BATTERY,APARTMENT,False,43,41.770972006,-87.58501814
2019-01-09 06:10:00,WEAPONS VIOLATION,RESIDENCE,False,44,41.730203129,-87.6086377
2019-01-09 06:12:00,THEFT,CONVENIENCE STORE,False,32,41.885729587,-87.62582132899998
2019-01-09 06:31:00,CRIMINAL TRESPASS,VEHICLE NON-COMMERCIAL,True,25,41.875737959,-87.756381096
2019-01-09 06:45:00,ROBBERY,ALLEY,False,29,41.862832306,-87.71687853799999
2019-01-09 06:45:00,BATTERY,CTA PLATFORM,False,1,42.018498254,-87.672983233
2019-01-09 07:00:00,THEFT,STREET,False,7,41.921906596999996,-87.642464064
2019-01-09 07:09:00,THEFT,DEPARTMENT STORE,False,24,41.903304304,-87.670064675
2019-01-09 07:20:00,MOTOR VEHICLE THEFT,STREET,True,30,41.845066011,-87.731898303
2019-01-09 07:30:00,BURGLARY,RESIDENCE,False,18,41.922836995,-87.79238277399998
2019-01-09 07:30:00,ASSAULT,"SCHOOL, PUBLIC, BUILDING",False,19,41.930200015,-87.76129278799999
2019-01-09 07:35:00,MOTOR VEHICLE THEFT,STREET,False,66,41.780712453,-87.70872330600002
2019-01-09 07:40:00,ASSAULT,"SCHOOL, PUBLIC, BUILDING",False,24,41.90269612,-87.673579053
2019-01-09 07:45:00,NARCOTICS,OTHER,True,5,41.950371024,-87.68895380200001
2019-01-09 08:00:00,THEFT,RESTAURANT,False,49,41.691357929,-87.621035441
2019-01-09 08:00:00,THEFT,NURSING HOME/RETIREMENT HOME,False,35,41.832337226,-87.621793581
2019-01-09 08:00:00,CRIMINAL DAMAGE,APARTMENT,False,77,41.992618453,-87.6688108
2019-01-09 08:00:00,THEFT,RESIDENCE-GARAGE,False,69,41.761352738,-87.611531109
2019-01-09 08:00:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),False,21,41.939297868000004,-87.71079478
2019-01-09 08:01:00,NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,37,41.80171934,-87.63070362100002
2019-01-09 08:15:00,CRIM SEXUAL ASSAULT,HOSPITAL BUILDING/GROUNDS,False,41,41.788699253000004,-87.604954085
2019-01-09 08:20:00,MOTOR VEHICLE THEFT,STREET,False,71,41.736954702,-87.645336569
2019-01-09 08:24:00,BATTERY,STREET,True,29,41.8560177,-87.718812379
2019-01-09 08:28:00,THEFT,SIDEWALK,False,71,41.750185415,-87.644029945
2019-01-09 08:48:00,CRIMINAL DAMAGE,STREET,False,25,41.913810131,-87.782344396
2019-01-09 09:00:00,ASSAULT,APARTMENT,True,49,41.695713192,-87.612236217
2019-01-09 09:00:00,THEFT,DRUG STORE,False,8,41.891037284,-87.618343879
2019-01-09 09:00:00,OTHER OFFENSE,RESIDENCE,False,44,41.745145973,-87.60258468299999
2019-01-09 09:00:00,CRIMINAL DAMAGE,APARTMENT,False,25,41.876891505,-87.741470097
2019-01-09 09:00:00,THEFT,STREET,False,1,42.012950247,-87.681754211
2019-01-09 09:00:00,DECEPTIVE PRACTICE,BANK,False,6,41.949966982,-87.658744017
2019-01-09 09:00:00,THEFT,APARTMENT,False,42,41.776797435,-87.60411356899998
2019-01-09 09:00:00,DECEPTIVE PRACTICE,,False,23,41.895877613,-87.706566627
2019-01-09 09:00:00,OTHER OFFENSE,APARTMENT,False,35,41.830481843,-87.62175175200001
2019-01-09 09:00:00,DECEPTIVE PRACTICE,OTHER,False,69,41.762304173000004,-87.598841965
2019-01-09 09:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,2,41.996247411999995,-87.70809166
2019-01-09 09:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,55,41.658438247,-87.556845401
2019-01-09 09:00:00,DECEPTIVE PRACTICE,OTHER,True,57,41.799532089,-87.73752109899998
2019-01-09 09:10:00,BURGLARY,APARTMENT,False,28,41.871057701,-87.681258662
2019-01-09 09:10:00,BATTERY,RESTAURANT,False,46,41.727707947,-87.551205466
2019-01-09 09:15:00,BATTERY,GROCERY FOOD STORE,False,28,41.876652229,-87.648554994
2019-01-09 09:20:00,ROBBERY,STREET,True,75,41.692262738000004,-87.650283573
2019-01-09 09:24:00,THEFT,DEPARTMENT STORE,True,8,41.903996883000005,-87.64323023799999
2019-01-09 09:25:00,THEFT,SMALL RETAIL STORE,False,46,41.729618252,-87.55124457299999
2019-01-09 09:25:00,CRIMINAL TRESPASS,RESIDENCE,False,69,41.757695554,-87.623135479
2019-01-09 09:28:00,OTHER OFFENSE,STREET,True,68,41.787490673,-87.630327326
2019-01-09 09:30:00,THEFT,GAS STATION,False,25,41.880399914,-87.75300855299999
2019-01-09 09:30:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),False,65,41.754528881999995,-87.732355809
2019-01-09 09:30:00,BURGLARY,APARTMENT,False,42,41.785754516,-87.61276814600002
2019-01-09 09:30:00,CRIMINAL DAMAGE,STREET,False,2,41.993062085,-87.70070314
2019-01-09 09:45:00,NARCOTICS,OTHER,True,25,41.909394596999995,-87.764325755
2019-01-09 09:49:00,THEFT,RESIDENCE,False,15,41.942211195,-87.76788249299999
2019-01-09 09:49:00,THEFT,APARTMENT,False,15,41.942211195,-87.76788249299999
2019-01-09 10:00:00,NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,76,41.953900467,-87.90747260100002
2019-01-09 10:00:00,OTHER OFFENSE,STREET,True,26,41.884608174,-87.731931553
2019-01-09 10:00:00,BATTERY,CONVENIENCE STORE,False,46,41.744534088,-87.560653171
2019-01-09 10:00:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),False,28,41.886376976,-87.64749264299999
2019-01-09 10:00:00,CRIMINAL DAMAGE,RESIDENCE,False,12,42.007037203,-87.76171243200001
2019-01-09 10:00:00,THEFT,VEHICLE NON-COMMERCIAL,False,23,41.889951855999996,-87.71652971700001
2019-01-09 10:00:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),False,6,41.933715688,-87.646699052
2019-01-09 10:00:00,BURGLARY,RESIDENCE,False,46,41.748468462,-87.56132791299999
2019-01-09 10:00:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",False,25,41.88489739,-87.766676821
2019-01-09 10:00:00,THEFT,APARTMENT,False,7,41.919224335,-87.63772739
2019-01-09 10:00:00,OTHER OFFENSE,RESIDENCE,False,44,41.731073247,-87.611280355
2019-01-09 10:09:00,NARCOTICS,SIDEWALK,True,23,41.898640594,-87.717639887
2019-01-09 10:11:00,THEFT,DEPARTMENT STORE,True,3,41.963070794000004,-87.655984213
2019-01-09 10:15:00,OFFENSE INVOLVING CHILDREN,DAY CARE CENTER,True,69,41.758463627,-87.61206927399998
2019-01-09 10:15:00,DECEPTIVE PRACTICE,DEPARTMENT STORE,False,32,41.883500186999996,-87.627876698
2019-01-09 10:15:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",False,54,41.653745791,-87.599937561
2019-01-09 10:20:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),False,71,41.733650784,-87.644917526
2019-01-09 10:21:00,NARCOTICS,STREET,True,69,41.752355462,-87.62141325700001
2019-01-09 10:25:00,NARCOTICS,PARK PROPERTY,True,29,41.860139376999996,-87.69908927600002
2019-01-09 10:30:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",False,3,41.965457044000004,-87.652995284
2019-01-09 10:30:00,THEFT,STREET,False,42,41.784917834,-87.61325784600002
2019-01-09 10:30:00,DECEPTIVE PRACTICE,RESIDENCE,False,31,41.859448942,-87.65093009799999
2019-01-09 10:36:00,NARCOTICS,SIDEWALK,True,23,41.899058176,-87.721834322
2019-01-09 10:40:00,MOTOR VEHICLE THEFT,STREET,False,28,41.865905563000005,-87.67193457299999
2019-01-09 10:40:00,ASSAULT,GOVERNMENT BUILDING/PROPERTY,False,28,41.868655689,-87.676304606
2019-01-09 10:45:00,THEFT,SMALL RETAIL STORE,False,15,41.945786539000004,-87.77509603200001
2019-01-09 10:45:00,WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",False,24,41.905447206999995,-87.685871795
2019-01-09 10:45:00,THEFT,CONVENIENCE STORE,False,29,41.851393305,-87.723903515
2019-01-09 10:50:00,DECEPTIVE PRACTICE,,False,28,41.881224307,-87.66441395
2019-01-09 10:55:00,THEFT,GAS STATION,False,21,41.9360164,-87.70386200200001
2019-01-09 11:00:00,NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,76,41.953900467,-87.90747260100002
2019-01-09 11:00:00,THEFT,GOVERNMENT BUILDING/PROPERTY,False,32,41.884476226,-87.631310613
2019-01-09 11:00:00,CRIMINAL TRESPASS,STREET,False,28,41.887704163,-87.67498199100002
2019-01-09 11:00:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",False,56,41.808586084,-87.745627875
2019-01-09 11:00:00,BURGLARY,RESIDENCE,False,66,41.777247466,-87.69642009999998
2019-01-09 11:00:00,DECEPTIVE PRACTICE,RESIDENCE,False,72,41.719023147,-87.663417487
2019-01-09 11:01:00,THEFT,RESIDENCE PORCH/HALLWAY,False,49,41.693953524,-87.62227733700001
2019-01-09 11:06:00,OTHER OFFENSE,RESIDENCE,False,43,41.765281136,-87.57136054
2019-01-09 11:13:00,NARCOTICS,RESIDENCE-GARAGE,True,23,41.894327066,-87.712620049
2019-01-09 11:13:00,THEFT,DEPARTMENT STORE,True,32,41.882394061999996,-87.627844798
2019-01-09 11:15:00,BATTERY,APARTMENT,False,1,42.015047116,-87.66321951100002
2019-01-09 11:15:00,WEAPONS VIOLATION,STREET,True,54,41.658317997,-87.603406086
